time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8600000000000012,-0.0982021574195,-0.833436317341,13.6750314466,6.14722476463,0.0224159655081,0.0,-0.140249882042,-1.43208578628,3.55972140119,-0.0381201063109,0.0344214422815,0.0,455.2664763195093,454.00000626807883,456.322794567362,456.3950802411628
1.9200000000000013,-0.107077127866,-0.922139124793,13.8909346963,6.14565713819,0.0241994772628,0.0,-0.155769493551,-1.52484451175,3.63672299372,-0.00914197796819,0.0181200316086,0.0,445.816210628965,444.4824447522158,443.3524794130011,445.7268727690158
1.9800000000000013,-0.116930407926,-1.01651679941,14.1120128194,6.14515358344,0.0259588719527,0.0,-0.172816389205,-1.62111338724,3.7321687051,-0.00693436602465,0.0454861077498,0.0,450.0449322806238,452.25488379893284,451.4151187727391,451.5933568327583
2.0400000000000014,-0.127863514342,-1.11676573852,14.3393816331,6.14505017253,0.0285919000089,0.0,-0.191890856016,-1.72051744283,3.84633646692,0.0070655262927,0.0404705421316,0.0,458.84769701568314,458.45034185931866,456.66545321914884,457.78092697508964
2.1000000000000014,-0.13996717743,-1.22284904055,14.5726149163,6.14543826716,0.0307818386662,0.0,-0.211787954095,-1.81554550023,3.92776706624,0.00524604728333,0.0270589567011,0.0,448.95740066094544,447.8684079546248,449.0378821417483,448.8901414327299
2.1600000000000015,-0.153247743104,-1.33437683869,14.8088705611,6.14557022624,0.0321824372935,0.0,-0.231033153133,-1.90205335198,3.94729983105,-0.00472275899345,0.0146244897254,0.0,429.4546663081969,428.3986375836644,430.5403890007964,429.69601641816394
2.2200000000000015,-0.167880217171,-1.45183680656,15.0515911921,6.14538336959,0.0336098477822,0.0,-0.256831480684,-2.01324295483,4.14260031477,-7.69570283681e-05,0.037687497517,0.0,483.86424323383767,485.59752699388275,483.3220277650649,483.67212976191695
2.2800000000000016,-0.18402005195,-1.5756569132,15.303693042,6.14499981243,0.0361723054797,0.0,-0.281402366926,-2.11408581387,4.26027130889,-0.0236583677515,0.0512194231483,0.0,462.52221704965166,463.5877191743802,462.9719348965087,461.112715246448
2.3400000000000016,-0.201601837182,-1.7052103316,15.5604073984,6.14349245313,0.0396983906708,0.0,-0.304961381914,-2.20451389407,4.29663180075,-0.0282245803538,0.0706981077063,0.0,437.58384896302977,439.20492468334925,438.1479493566484,437.76799772133853
2.4000000000000017,-0.220705773024,-1.84035872227,15.8202242446,6.14198745141,0.043478136178,0.0,-0.332224489746,-2.30058765749,4.36354969986,-0.0194441591555,0.0394776425401,0.0,449.7157216847829,447.1820691812898,448.1004565804635,448.8136326788682
2.4600000000000017,-0.241542704368,-1.98140271716,16.0847029986,6.14084664241,0.0456371236989,0.0,-0.362552253073,-2.40098669397,4.45194645252,-0.0181658131963,0.0278737174426,0.0,456.14492758743904,455.21774887744147,456.18112490105625,456.28326158382316
2.520000000000002,-0.264304169864,-2.12869871734,16.3558308003,6.13947870767,0.0473951221745,0.0,-0.396320583905,-2.50897508559,4.5849823652,-0.0342086975501,0.0320094999684,0.0,470.30608019637685,470.6265391912503,471.2465089204418,470.00459942990835
